TEMPERATURA;HUMEDAD;TIRANTE;TIRANTE_IDEAL;CAUDAL_REAL
27,6;13,5;3,28;4,258320982;59,64623083
27,6;14,2;2,11;4,258320982;59,64623083
27,5;12,1;2,8;4,258320982;59,64623083
27,5;12,8;3,73;4,258320982;59,64623083
27,5;13,9;3,37;4,258320982;59,64623083
27,5;13,8;3,5;4,258320982;59,64623083
27,4;13,5;3,26;4,258320982;59,64623083
27,4;13,5;2,64;4,258320982;59,64623083
27,4;12,6;2,9;4,258320982;59,64623083
27,5;12,4;3,86;4,258320982;59,64623083
27,4;14,4;2,27;4,258320982;59,64623083
27,4;13,8;3,75;4,258320982;59,64623083
27,4;11,9;2,21;4,258320982;59,64623083
27,3;11,8;3,36;4,258320982;59,64623083
27,3;13,1;3,22;4,258320982;59,64623083
27,2;14;3,38;4,258320982;59,64623083
27,3;11,7;3,83;4,258320982;59,64623083
27,3;12,2;3,88;4,258320982;59,64623083
27,3;12,5;2,94;4,258320982;59,64623083
27,3;12,9;3,64;4,258320982;59,64623083
27,3;13,7;3,04;4,258320982;59,64623083
27,2;15;3,41;4,258320982;59,64623083
27,3;12,9;3,67;4,258320982;59,64623083
27,3;12,4;3,36;4,258320982;59,64623083
27,2;11,1;3,8;4,258320982;59,64623083
27,2;12,9;3,85;4,258320982;59,64623083
27,2;15,6;3,7;4,258320982;59,64623083
27,1;13,2;3;4,258320982;59,64623083
27,2;12,1;3,69;4,258320982;59,64623083
27,2;12,9;3,1;4,258320982;59,64623083
27,2;13,1;2,99;4,258320982;59,64623083
27,2;13,9;3,86;4,258320982;59,64623083
27,2;13,7;1,82;4,258320982;59,64623083
27,2;14,5;3,73;4,258320982;59,64623083
27,2;15,2;3,48;4,258320982;59,64623083
27,2;13,6;2,08;4,258320982;59,64623083
27,3;12,8;3,6;4,258320982;59,64623083
27,3;14,8;3,02;4,258320982;59,64623083
27,2;13,3;2,97;4,258320982;59,64623083
27,2;15,2;3,34;4,258320982;59,64623083
27,2;14,9;3,1;4,258320982;59,64623083
27,2;15,8;2,46;4,258320982;59,64623083
27,2;17,9;3,12;4,258320982;59,64623083
27,2;16,9;4;4,258320982;59,64623083
27,2;14,9;3,97;4,258320982;59,64623083
27,4;13,2;2,05;4,258320982;59,64623083
27,4;13,5;1,62;4,258320982;59,64623083
27,3;12,6;3,49;4,258320982;59,64623083
27,3;11,8;3,47;4,258320982;59,64623083
27,3;14;3,52;4,258320982;59,64623083
27,3;18;3,91;4,258320982;59,64623083
25,1;40,1;3,153;2,935948784;35,57043048
25;39,3;2,912;2,935948784;35,57043048
25;39,5;2,925;2,935948784;35,57043048
24,9;39,2;2,968;2,935948784;35,57043048
24,9;39,5;2,986;2,935948784;35,57043048
24,9;39,5;2,932;2,935948784;35,57043048
24,9;39,4;2,921;2,935948784;35,57043048
24,9;39,1;2,941;2,935948784;35,57043048
24,9;39,4;2,876;2,935948784;35,57043048
24,9;39,3;2,865;2,935948784;35,57043048
24,9;39,3;3,006;2,935948784;35,57043048
25;39,5;2,879;2,935948784;35,57043048
25;39,3;2,983;2,935948784;35,57043048
25;39,8;2,978;2,935948784;35,57043048
25;40,1;3,025;2,935948784;35,57043048
25;40,2;2,999;2,935948784;35,57043048
25;40;2,998;2,935948784;35,57043048
24,9;39,4;2,936;2,935948784;35,57043048
25;39,6;2,952;2,935948784;35,57043048
25;39,2;2,901;2,935948784;35,57043048
24,8;39,1;2,963;2,935948784;35,57043048
24,9;39,1;2,912;2,935948784;35,57043048
24,8;39,3;2,921;2,935948784;35,57043048
24,8;39,2;2,957;2,935948784;35,57043048
24,8;39,2;2,973;2,935948784;35,57043048
24,8;39,5;2,916;2,935948784;35,57043048
24,9;39,5;2,92;2,935948784;35,57043048
24,9;39,1;2,872;2,935948784;35,57043048
24,8;39;2,931;2,935948784;35,57043048
24,7;38,6;3,018;2,935948784;35,57043048
24,7;39;2,981;2,935948784;35,57043048
24,7;39,1;2,943;2,935948784;35,57043048
24,8;39,6;2,976;2,935948784;35,57043048
24,9;39,5;2,988;2,935948784;35,57043048
24,9;40;2,965;2,935948784;35,57043048
24,9;39,9;2,897;2,935948784;35,57043048
24,9;39,5;2,885;2,935948784;35,57043048
24,9;39,5;2,883;2,935948784;35,57043048
24,9;39,5;2,955;2,935948784;35,57043048
24,9;39,1;2,889;2,935948784;35,57043048
24,9;39,5;2,955;2,935948784;35,57043048
25;39,6;2,93;2,935948784;35,57043048
25;39,4;2,906;2,935948784;35,57043048
25;39,9;2,96;2,935948784;35,57043048
25;39,8;2,93;2,935948784;35,57043048
25;39,6;2,872;2,935948784;35,57043048
25;39,5;2,975;2,935948784;35,57043048
25;39,5;2,828;2,935948784;35,57043048
25;40;2,937;2,935948784;35,57043048
25;40,2;3,004;2,935948784;35,57043048
25,1;40,3;3,014;2,935948784;35,57043048
25,1;39,5;3,025;2,935948784;35,57043048
25,1;39,6;2,959;2,935948784;35,57043048
25,2;39,9;2,923;2,935948784;35,57043048
25,2;40,2;2,977;2,935948784;35,57043048
25,2;40,3;2,993;2,935948784;35,57043048
25,2;40,4;2,873;2,935948784;35,57043048
25,3;40,3;2,997;2,935948784;35,57043048
25,3;40,1;2,956;2,935948784;35,57043048
25,3;39,6;2,866;2,935948784;35,57043048
25,3;39,2;2,932;2,935948784;35,57043048
25,1;38,2;2,915;2,935948784;35,57043048
24,9;38;2,963;2,935948784;35,57043048
24,9;38,1;2,942;2,935948784;35,57043048
25;38,2;2,923;2,935948784;35,57043048
24,9;38,3;2,857;2,935948784;35,57043048
25;38,6;2,965;2,935948784;35,57043048
25,1;38,6;2,867;2,935948784;35,57043048
25,1;39,5;2,94;2,935948784;35,57043048
25,1;39,3;3,002;2,935948784;35,57043048
25,1;39,3;2,946;2,935948784;35,57043048
25,1;39,1;2,954;2,935948784;35,57043048
25,1;38,8;2,938;2,935948784;35,57043048
25,1;38,4;2,993;2,935948784;35,57043048
25,1;38,1;2,896;2,935948784;35,57043048
25;38;2,889;2,935948784;35,57043048
25;38,1;2,93;2,935948784;35,57043048
25;38,2;2,887;2,935948784;35,57043048
25,1;38,6;2,922;2,935948784;35,57043048
25,1;38,6;2,956;2,935948784;35,57043048
25;38,2;2,96;2,935948784;35,57043048
25,1;38,6;2,958;2,935948784;35,57043048
25,1;38,2;2,862;2,935948784;35,57043048
25,1;38,2;2,914;2,935948784;35,57043048
25,1;38,5;2,911;2,935948784;35,57043048
25,1;38,4;2,949;2,935948784;35,57043048
25;38;2,874;2,935948784;35,57043048
25,1;37,9;2,825;2,935948784;35,57043048
25,1;37,9;2,929;2,935948784;35,57043048
25,1;38;2,933;2,935948784;35,57043048
25,1;38;2,993;2,935948784;35,57043048
25,2;38,5;3,003;2,935948784;35,57043048
25,2;38,5;2,946;2,935948784;35,57043048
25,2;38,8;2,972;2,935948784;35,57043048
25,2;38,2;2,94;2,935948784;35,57043048
25,2;37,8;2,916;2,935948784;35,57043048
25,2;37,8;2,949;2,935948784;35,57043048
25,2;38;3,014;2,935948784;35,57043048
25,3;38,7;2,958;2,935948784;35,57043048
25,3;38,7;3,005;2,935948784;35,57043048
25,4;38,8;2,874;2,935948784;35,57043048
25,4;39,3;2,917;2,935948784;35,57043048
25,4;38,6;2,888;2,935948784;35,57043048
25,5;38;2,968;2,935948784;35,57043048
25,5;37,5;2,992;2,935948784;35,57043048
25,5;38;2,967;2,935948784;35,57043048
25,5;38,1;2,917;2,935948784;35,57043048
25,5;37,9;2,936;2,935948784;35,57043048
25,5;38,2;2,761;2,935948784;35,57043048
25,6;38,5;3,017;2,935948784;35,57043048
25,6;38,7;2,862;2,935948784;35,57043048
25,6;38,9;2,891;2,935948784;35,57043048
25,7;39;2,951;2,935948784;35,57043048
25,7;38,8;2,907;2,935948784;35,57043048
25,7;38,1;2,997;2,935948784;35,57043048
25,7;37,6;2,927;2,935948784;35,57043048
25,7;37,9;3,042;2,935948784;35,57043048
25,7;37,6;2,785;2,935948784;35,57043048
25,7;38,2;3,032;2,935948784;35,57043048
25,7;38,5;2,893;2,935948784;35,57043048
25,7;38,8;3,007;2,935948784;35,57043048
25,7;38,8;3,014;2,935948784;35,57043048
25,8;38,7;2,9;2,935948784;35,57043048
25,9;38,8;2,934;2,935948784;35,57043048
25,9;38,5;2,901;2,935948784;35,57043048
25,9;38,7;2,798;2,935948784;35,57043048
25,9;37,8;2,922;2,935948784;35,57043048
25,9;37,8;2,95;2,935948784;35,57043048
26;37,8;2,902;2,935948784;35,57043048
25,9;37,8;2,893;2,935948784;35,57043048
25,9;37,8;2,956;2,935948784;35,57043048
25,9;37,8;3,048;2,935948784;35,57043048
25,8;37,3;2,93;2,935948784;35,57043048
25,8;37,7;2,903;2,935948784;35,57043048
25,8;37,7;2,978;2,935948784;35,57043048
25,9;37,8;2,963;2,935948784;35,57043048
25,9;37,8;2,914;2,935948784;35,57043048
25,8;37,5;2,797;2,935948784;35,57043048
25,9;37,8;2,977;2,935948784;35,57043048
25,9;37,8;2,943;2,935948784;35,57043048
25,9;37,8;2,904;2,935948784;35,57043048
25,9;37,8;2,965;2,935948784;35,57043048
26;37,8;2,892;2,935948784;35,57043048
26;37,8;2,873;2,935948784;35,57043048
26;37,8;2,925;2,935948784;35,57043048
26;37,8;2,963;2,935948784;35,57043048
26,1;37,9;2,923;2,935948784;35,57043048
26,1;36,9;2,948;2,935948784;35,57043048
26,1;37,6;2,987;2,935948784;35,57043048
26,1;37,7;2,977;2,935948784;35,57043048
26,1;37;2,973;2,935948784;35,57043048
26,2;37,5;2,942;2,935948784;35,57043048
26,2;38;2,813;2,935948784;35,57043048
26,3;38;2,943;2,935948784;35,57043048
26,2;37,6;2,936;2,935948784;35,57043048
26,1;36,9;2,916;2,935948784;35,57043048
26,1;36,7;3,013;2,935948784;35,57043048
26,1;36,8;2,972;2,935948784;35,57043048
26;36,6;2,976;2,935948784;35,57043048
25,9;36,4;2,942;2,935948784;35,57043048
25,9;36,2;2,872;2,935948784;35,57043048
26;36,6;2,968;2,935948784;35,57043048
26;36,5;3,006;2,935948784;35,57043048
26,1;37;2,991;2,935948784;35,57043048
26,1;36,8;2,958;2,935948784;35,57043048
26,1;36,9;2,868;2,935948784;35,57043048
26,1;36,7;2,998;2,935948784;35,57043048
26,2;37,1;2,956;2,935948784;35,57043048
26,2;36,6;2,895;2,935948784;35,57043048
26,1;36,6;2,91;2,935948784;35,57043048
26,1;36,7;2,973;2,935948784;35,57043048
26,1;36,6;2,985;2,935948784;35,57043048
26,1;36,5;2,88;2,935948784;35,57043048
26,1;36,6;2,952;2,935948784;35,57043048
26,1;36,7;2,903;2,935948784;35,57043048
26,1;36,6;2,955;2,935948784;35,57043048
25,9;36,4;2,965;2,935948784;35,57043048
25,7;36,5;2,94;2,935948784;35,57043048
25,6;36,2;2,991;2,935948784;35,57043048
25,7;36,5;2,99;2,935948784;35,57043048
25,7;36,5;2,971;2,935948784;35,57043048
25,7;36,7;2,951;2,935948784;35,57043048
25,7;37,3;2,908;2,935948784;35,57043048
25,8;37,1;2,957;2,935948784;35,57043048
25,8;37,2;2,963;2,935948784;35,57043048
25,7;37,2;2,99;2,935948784;35,57043048
25,8;37,7;3,004;2,935948784;35,57043048
25,8;37;2,979;2,935948784;35,57043048
25,8;37,1;2,998;2,935948784;35,57043048
25,9;37,8;3,015;2,935948784;35,57043048
25,8;37,7;2,906;2,935948784;35,57043048
25,7;37;2,949;2,935948784;35,57043048
25,6;37,5;2,904;2,935948784;35,57043048
25,7;37,6;2,986;2,935948784;35,57043048
25,8;37,7;2,882;2,935948784;35,57043048
25,8;37,7;2,935;2,935948784;35,57043048
25,8;37,7;3,021;2,935948784;35,57043048
25,8;37,7;2,936;2,935948784;35,57043048
25,8;37,7;2,853;2,935948784;35,57043048
25,8;37,7;2,972;2,935948784;35,57043048
31,9;25,3;3,397;2,925335752;35,38526975
31,9;25,2;3,169;2,925335752;35,38526975
31,8;25,6;3,184;2,925335752;35,38526975
31,7;25,8;3,177;2,925335752;35,38526975
31,7;25,7;3,186;2,925335752;35,38526975
31,7;26,1;3,21;2,925335752;35,38526975
31,7;25,8;3,193;2,925335752;35,38526975
31,7;26,2;3,201;2,925335752;35,38526975
31,7;26,5;3,188;2,925335752;35,38526975
31,7;26,1;3,186;2,925335752;35,38526975
31,7;26,1;3,201;2,925335752;35,38526975
31,7;26,5;3,184;2,925335752;35,38526975
31,7;26,4;3,191;2,925335752;35,38526975
31,7;26,4;3,206;2,925335752;35,38526975
31,7;26,4;3,188;2,925335752;35,38526975
31,7;26,9;3,193;2,925335752;35,38526975
31,7;26,4;3,157;2,925335752;35,38526975
31,7;26,7;3,196;2,925335752;35,38526975
31,7;26,1;3,187;2,925335752;35,38526975
31,7;26,3;3,184;2,925335752;35,38526975
31,7;26,2;3,193;2,925335752;35,38526975
31,6;26,1;3,202;2,925335752;35,38526975
31,7;25,9;3,17;2,925335752;35,38526975
31,7;26,1;3,195;2,925335752;35,38526975
31,7;26,1;3,211;2,925335752;35,38526975
31,7;26,4;3,199;2,925335752;35,38526975
31,6;26,5;3,193;2,925335752;35,38526975
31,6;26,4;3,2;2,925335752;35,38526975
31,6;26,4;3,227;2,925335752;35,38526975
31,6;26,6;3,218;2,925335752;35,38526975
31,7;26,9;3,191;2,925335752;35,38526975
31,6;26,7;3,208;2,925335752;35,38526975
31,7;27,1;3,22;2,925335752;35,38526975
31,7;26,7;3,142;2,925335752;35,38526975
31,6;25,9;3,148;2,925335752;35,38526975
31,6;26,1;3,163;2,925335752;35,38526975
31,7;26,3;3,183;2,925335752;35,38526975
31,7;25,8;3,201;2,925335752;35,38526975
31,7;26,3;3,194;2,925335752;35,38526975
31,7;26,7;3,211;2,925335752;35,38526975
31,7;26,7;3,192;2,925335752;35,38526975
31,7;26,6;3,188;2,925335752;35,38526975
31,8;26,5;3,208;2,925335752;35,38526975
31,8;26,6;3,229;2,925335752;35,38526975
31,8;26,8;3,213;2,925335752;35,38526975
31,9;27,2;3,18;2,925335752;35,38526975
31,9;26,4;3,215;2,925335752;35,38526975
31,9;26,3;3,211;2,925335752;35,38526975
31,9;26,4;3,209;2,925335752;35,38526975
31,9;26,6;3,194;2,925335752;35,38526975
31,9;26,2;3,184;2,925335752;35,38526975
31,9;26;3,176;2,925335752;35,38526975
32;25,8;3,206;2,925335752;35,38526975
32;26,2;3,199;2,925335752;35,38526975
32;26,3;3,156;2,925335752;35,38526975
32;26,4;3,17;2,925335752;35,38526975
32;25,9;3,168;2,925335752;35,38526975
31,9;25,7;3,179;2,925335752;35,38526975
31,9;25,7;3,186;2,925335752;35,38526975
32;25,7;3,168;2,925335752;35,38526975
31,9;25,7;3,144;2,925335752;35,38526975
31,8;25,5;3,186;2,925335752;35,38526975
31,8;25,4;3,196;2,925335752;35,38526975
31,8;25,6;3,19;2,925335752;35,38526975
31,8;25,9;3,175;2,925335752;35,38526975
31,8;25,9;3,194;2,925335752;35,38526975
31,7;26,2;3,192;2,925335752;35,38526975
31,7;26,2;3,154;2,925335752;35,38526975
31,7;26,2;3,14;2,925335752;35,38526975
31,7;25,7;3,19;2,925335752;35,38526975
31,6;25,7;3,194;2,925335752;35,38526975
31,6;26,2;3,195;2,925335752;35,38526975
31,6;26,6;3,163;2,925335752;35,38526975
31,5;26,4;3,144;2,925335752;35,38526975
31,5;25,6;3,166;2,925335752;35,38526975
31,5;25,4;3,145;2,925335752;35,38526975
31,5;25,5;3,165;2,925335752;35,38526975
31,5;25,7;3,169;2,925335752;35,38526975
31,5;26,1;3,152;2,925335752;35,38526975
31,5;25,9;3,153;2,925335752;35,38526975
31,5;26,2;3,159;2,925335752;35,38526975
31,5;25,9;3,152;2,925335752;35,38526975
31,5;25,8;3,196;2,925335752;35,38526975
31,5;26,4;3,199;2,925335752;35,38526975
31,5;26,2;3,193;2,925335752;35,38526975
31,5;26,4;3,197;2,925335752;35,38526975
31,4;26,6;3,184;2,925335752;35,38526975
31,5;26,7;3,203;2,925335752;35,38526975
31,5;27,1;3,175;2,925335752;35,38526975
31,5;27;3,147;2,925335752;35,38526975
31,4;26,2;3,196;2,925335752;35,38526975
31,4;26;3,194;2,925335752;35,38526975
31,4;26,4;3,164;2,925335752;35,38526975
31,4;26,4;3,211;2,925335752;35,38526975
31,4;26,6;3,151;2,925335752;35,38526975
31,4;26,5;3,149;2,925335752;35,38526975
31,3;25,8;3,182;2,925335752;35,38526975
31,3;26,1;3,147;2,925335752;35,38526975
31,3;25,9;3,186;2,925335752;35,38526975
31,4;26;3,167;2,925335752;35,38526975
31,3;25,7;3,113;2,925335752;35,38526975
31,3;25,8;3,196;2,925335752;35,38526975
31,3;26;3,194;2,925335752;35,38526975
31,3;26,1;3,146;2,925335752;35,38526975
31,3;26,2;3,199;2,925335752;35,38526975
31,3;26,5;3,199;2,925335752;35,38526975
31,3;27,4;3,233;2,925335752;35,38526975
31,2;27,8;3,204;2,925335752;35,38526975
31,2;27,6;3,245;2,925335752;35,38526975
31,2;28,4;3,231;2,925335752;35,38526975
31,2;27,6;3,19;2,925335752;35,38526975
31,2;27;3,193;2,925335752;35,38526975
31,2;26,5;3,169;2,925335752;35,38526975
31,2;26,4;3,201;2,925335752;35,38526975
31,1;26,4;3,155;2,925335752;35,38526975
31,1;26,3;3,16;2,925335752;35,38526975
31,1;26,1;3,148;2,925335752;35,38526975
31,1;26,3;3,157;2,925335752;35,38526975
31,1;26,1;3,151;2,925335752;35,38526975
31,1;26,1;3,186;2,925335752;35,38526975
31,1;26,3;3,186;2,925335752;35,38526975
31;26,4;3,193;2,925335752;35,38526975
31;26,4;3,195;2,925335752;35,38526975
31;26,3;3,207;2,925335752;35,38526975
31;26,5;3,182;2,925335752;35,38526975
31;26,4;3,172;2,925335752;35,38526975
31;26,5;3,17;2,925335752;35,38526975
31;26,7;3,198;2,925335752;35,38526975
31;26,6;3,206;2,925335752;35,38526975
30,9;26,7;3,189;2,925335752;35,38526975
30,9;26,9;3,206;2,925335752;35,38526975
31;26,9;3,183;2,925335752;35,38526975
31;26,8;3,231;2,925335752;35,38526975
31;26,9;3,173;2,925335752;35,38526975
31;27;3,195;2,925335752;35,38526975
30,9;26,4;3,234;2,925335752;35,38526975
30,9;26,9;3,214;2,925335752;35,38526975
31;27,5;3,241;2,925335752;35,38526975
31;27,8;3,166;2,925335752;35,38526975
31;27,1;3,177;2,925335752;35,38526975
31;26,7;3,191;2,925335752;35,38526975
31;26,7;3,193;2,925335752;35,38526975
30,9;26,7;3,158;2,925335752;35,38526975
30,9;26,7;3,182;2,925335752;35,38526975
30,9;26,5;3,177;2,925335752;35,38526975
30,8;26,2;3,152;2,925335752;35,38526975
30,9;26,6;3,158;2,925335752;35,38526975
30,8;26,3;3,151;2,925335752;35,38526975
30,8;26,2;3,15;2,925335752;35,38526975
30,8;26,1;3,149;2,925335752;35,38526975
30,8;26,2;3,181;2,925335752;35,38526975
30,8;26,3;3,134;2,925335752;35,38526975
30,8;26,5;3,172;2,925335752;35,38526975
30,6;26,1;3,186;2,925335752;35,38526975
30,6;26,6;3,195;2,925335752;35,38526975
30,6;26,8;3,188;2,925335752;35,38526975
30,7;26,8;3,228;2,925335752;35,38526975
30,7;26,5;3,194;2,925335752;35,38526975
30,7;26,6;3,192;2,925335752;35,38526975
30,7;26,9;3,149;2,925335752;35,38526975
30,7;26,9;3,185;2,925335752;35,38526975
30,6;26,4;3,185;2,925335752;35,38526975
30,7;26,6;3,208;2,925335752;35,38526975
30,7;26,5;3,178;2,925335752;35,38526975
30,7;26,4;3,188;2,925335752;35,38526975
30,7;26,4;3,216;2,925335752;35,38526975
30,7;26,8;3,19;2,925335752;35,38526975
30,8;26,7;3,222;2,925335752;35,38526975
30,8;26,5;3,189;2,925335752;35,38526975
30,8;26,5;3,227;2,925335752;35,38526975
30,8;26,8;3,235;2,925335752;35,38526975
30,8;27,1;3,231;2,925335752;35,38526975
30,8;27,2;3,23;2,925335752;35,38526975
30,8;27,5;3,176;2,925335752;35,38526975
30,8;27,4;3,197;2,925335752;35,38526975
30,8;26,9;3,226;2,925335752;35,38526975
30,8;27;3,189;2,925335752;35,38526975
30,8;27;3,221;2,925335752;35,38526975
30,8;26,7;3,194;2,925335752;35,38526975
30,8;26,1;3,225;2,925335752;35,38526975
30,8;26,4;3,204;2,925335752;35,38526975
30,8;26,7;3,158;2,925335752;35,38526975
30,8;26,9;3,188;2,925335752;35,38526975
30,8;26,6;3,145;2,925335752;35,38526975
30,7;26,4;3,185;2,925335752;35,38526975
30,7;26,3;3,193;2,925335752;35,38526975
30,7;26,5;3,194;2,925335752;35,38526975
30,7;26,8;3,193;2,925335752;35,38526975
30,7;26,4;3,202;2,925335752;35,38526975
30,7;26,5;3,235;2,925335752;35,38526975
30,7;26,7;3,242;2,925335752;35,38526975
30,7;26,8;3,214;2,925335752;35,38526975
30,7;26,9;3,237;2,925335752;35,38526975
30,7;27;3,256;2,925335752;35,38526975
30,7;26,9;3,232;2,925335752;35,38526975
30,7;27,4;3,226;2,925335752;35,38526975
30,8;28;3,226;2,925335752;35,38526975
30,8;27,5;3,224;2,925335752;35,38526975
30,8;27,6;3,254;2,925335752;35,38526975
30,8;27,6;3,183;2,925335752;35,38526975
32,1;23,4;3,115;2,39177606;26,4997722
32,1;23,2;2,933;2,39177606;26,4997722
32,1;24;2,965;2,39177606;26,4997722
32;23,7;2,963;2,39177606;26,4997722
31,9;23,8;2,977;2,39177606;26,4997722
32;23,8;3,011;2,39177606;26,4997722
32;24,1;3,005;2,39177606;26,4997722
32;24,2;3,06;2,39177606;26,4997722
32,1;24,5;3,047;2,39177606;26,4997722
32,1;24,7;2,997;2,39177606;26,4997722
32,1;24,7;2,96;2,39177606;26,4997722
32,1;24,3;2,993;2,39177606;26,4997722
32,1;23,7;2,999;2,39177606;26,4997722
32,1;23,9;3,011;2,39177606;26,4997722
32,1;24,2;2,972;2,39177606;26,4997722
32,1;24,3;2,984;2,39177606;26,4997722
32,1;23,7;2,945;2,39177606;26,4997722
32,1;23,9;2,958;2,39177606;26,4997722
32,1;24,1;3,02;2,39177606;26,4997722
32,2;24,2;2,993;2,39177606;26,4997722
32,2;24,2;3,022;2,39177606;26,4997722
32,1;24,4;3,014;2,39177606;26,4997722
32,1;24,6;2,997;2,39177606;26,4997722
32,1;24,4;2,961;2,39177606;26,4997722
32,2;24,5;3,001;2,39177606;26,4997722
32,2;24,5;3,035;2,39177606;26,4997722
32,2;24,3;3,014;2,39177606;26,4997722
32,2;24,6;2,979;2,39177606;26,4997722
32,2;24,5;2,99;2,39177606;26,4997722
32,2;24,3;2,942;2,39177606;26,4997722
32,2;23,9;2,968;2,39177606;26,4997722
32,2;23,9;3,006;2,39177606;26,4997722
32,2;23,7;3,01;2,39177606;26,4997722
32,2;24,1;2,958;2,39177606;26,4997722
32,3;23,7;2,991;2,39177606;26,4997722
32,2;23,7;2,946;2,39177606;26,4997722
32,3;23,7;2,944;2,39177606;26,4997722
32,3;23,5;2,952;2,39177606;26,4997722
32,3;23,3;2,96;2,39177606;26,4997722
32,3;23,6;2,953;2,39177606;26,4997722
32,3;23,5;2,942;2,39177606;26,4997722
32,3;23,3;2,993;2,39177606;26,4997722
32,3;23,3;2,942;2,39177606;26,4997722
32,3;23,5;2,951;2,39177606;26,4997722
32,1;23;2,977;2,39177606;26,4997722
32,1;23,3;2,959;2,39177606;26,4997722
32,1;23,4;3,005;2,39177606;26,4997722
32,2;23,8;2,984;2,39177606;26,4997722
32,1;24;3,008;2,39177606;26,4997722
32,2;24,5;3,001;2,39177606;26,4997722
32,2;24,5;3,025;2,39177606;26,4997722
32,2;24,6;3,013;2,39177606;26,4997722
32,2;24,5;2,997;2,39177606;26,4997722
32,2;24,3;2,989;2,39177606;26,4997722
32,3;24;2,983;2,39177606;26,4997722
32,3;23,9;2,971;2,39177606;26,4997722
32,3;24,1;2,974;2,39177606;26,4997722
32,3;24,1;3,009;2,39177606;26,4997722
32,3;24,4;3,001;2,39177606;26,4997722
32,3;24,4;2,963;2,39177606;26,4997722
32,4;24,5;2,969;2,39177606;26,4997722
32,3;23,7;2,941;2,39177606;26,4997722
32,3;23,7;3,036;2,39177606;26,4997722
32,3;23,8;2,994;2,39177606;26,4997722
32,3;24,1;3,038;2,39177606;26,4997722
32,4;24,4;3,056;2,39177606;26,4997722
32,4;24,5;2,994;2,39177606;26,4997722
32,4;25,1;2,984;2,39177606;26,4997722
32,4;24,2;2,985;2,39177606;26,4997722
32,5;23,7;2,985;2,39177606;26,4997722
32,5;23,7;2,982;2,39177606;26,4997722
32,5;23,7;2,997;2,39177606;26,4997722
32,5;23,5;2,942;2,39177606;26,4997722
32,5;23,5;2,962;2,39177606;26,4997722
32,4;23,6;2,975;2,39177606;26,4997722
32,4;23,7;2,992;2,39177606;26,4997722
32,4;23,4;2,951;2,39177606;26,4997722
32,4;23,7;3;2,39177606;26,4997722
32,4;23,8;2,94;2,39177606;26,4997722
32,4;23,9;2,962;2,39177606;26,4997722
32,4;23,3;2,999;2,39177606;26,4997722
32,3;23,4;2,991;2,39177606;26,4997722
32,3;23,7;2,967;2,39177606;26,4997722
32,3;23,8;2,986;2,39177606;26,4997722
32,3;23,7;2,999;2,39177606;26,4997722
32,3;23,7;3,022;2,39177606;26,4997722
32,3;24,1;3,016;2,39177606;26,4997722
32,3;24,3;2,987;2,39177606;26,4997722
32,3;24,2;2,961;2,39177606;26,4997722
32,3;24,1;2,988;2,39177606;26,4997722
32,3;23,5;2,957;2,39177606;26,4997722
32,3;23,8;3,003;2,39177606;26,4997722
32,3;23,9;2,974;2,39177606;26,4997722
32,3;23,9;2,917;2,39177606;26,4997722
32,2;23,7;2,965;2,39177606;26,4997722
32,1;23,4;3,011;2,39177606;26,4997722
32,1;23,5;2,996;2,39177606;26,4997722
32,2;23,6;2,995;2,39177606;26,4997722
32,1;23,8;2,999;2,39177606;26,4997722
32,2;23,6;2,899;2,39177606;26,4997722
32,2;23,7;2,962;2,39177606;26,4997722
32,2;23,5;3,004;2,39177606;26,4997722
32,2;23,8;3,014;2,39177606;26,4997722
32,2;23,9;3,032;2,39177606;26,4997722
32,3;23,9;3,021;2,39177606;26,4997722
32,3;24,4;2,982;2,39177606;26,4997722
32,3;24,1;2,997;2,39177606;26,4997722
32,3;23,6;2,988;2,39177606;26,4997722
32,3;23,8;2,99;2,39177606;26,4997722
32,3;23,7;2,932;2,39177606;26,4997722
32,3;23,8;2,966;2,39177606;26,4997722
32,1;23,4;3,007;2,39177606;26,4997722
32,2;23,7;2,965;2,39177606;26,4997722
32,1;23,6;2,98;2,39177606;26,4997722
32,2;23,8;2,949;2,39177606;26,4997722
32,1;23,7;2,985;2,39177606;26,4997722
32,1;23,5;2,974;2,39177606;26,4997722
32,1;24;2,947;2,39177606;26,4997722
32,1;23,7;2,992;2,39177606;26,4997722
32,1;23,8;2,98;2,39177606;26,4997722
32,1;23,7;2,983;2,39177606;26,4997722
32,1;23,7;2,943;2,39177606;26,4997722
32,1;23,9;2,941;2,39177606;26,4997722
32;24;2,986;2,39177606;26,4997722
31,9;23,3;3,012;2,39177606;26,4997722
32;23,6;2,927;2,39177606;26,4997722
31,9;24,1;2,967;2,39177606;26,4997722
31,9;23,7;3,015;2,39177606;26,4997722
31,9;24;3,011;2,39177606;26,4997722
31,9;24;2,958;2,39177606;26,4997722
31,8;23,7;2,992;2,39177606;26,4997722
31,7;23,7;3,004;2,39177606;26,4997722
31,8;23,7;2,987;2,39177606;26,4997722
31,8;23,6;2,947;2,39177606;26,4997722
31,8;23,6;2,982;2,39177606;26,4997722
31,8;23,3;3,019;2,39177606;26,4997722
31,8;23,4;3,002;2,39177606;26,4997722
31,9;23,7;2,927;2,39177606;26,4997722
31,9;23,6;2,998;2,39177606;26,4997722
